Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
"RealTimeQueue/BST/Traverse a balanced tree of depth 6/test",5.1450021835890684e-5,4.98049336400899e-5,5.4597147080031306e-5,3.702872428638312e-6,1.3336294150926609e-6,5.569284271625156e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 7/setup",8.552368033508008e-5,8.441801417449658e-5,8.672322381118481e-5,1.9706381143082707e-6,1.4344563950778613e-6,2.749683065152205e-6
"RealTimeQueue/BST/Traverse a balanced tree of depth 7/test",5.283525506494108e-4,2.5845250116733766e-4,1.0207209762911518e-3,6.013400952638582e-4,1.885428313901637e-4,7.598959440981019e-4
"RealTimeQueue/BST/Traverse a balanced tree of depth 8/setup",8.339043894274667e-4,1.882668772204356e-4,2.350651864097877e-3,1.4622737024255728e-3,1.1605547988287397e-5,2.2503869704050402e-3
"RealTimeQueue/BST/Traverse a balanced tree of depth 8/test",2.3966192019934007e-3,1.2902536802445396e-3,3.934148829475496e-3,2.2118537380988335e-3,1.612799018607473e-3,3.122703292379272e-3
"RealTimeQueue/BST/Traverse a balanced tree of depth 9/setup",2.683865670250221e-3,1.4554497042162855e-3,4.514038209007545e-3,2.515905584976043e-3,1.4151831730355702e-3,3.2908337239942534e-3
"RealTimeQueue/BST/Traverse a balanced tree of depth 9/test",2.3147460260851817e-3,1.3650294580920177e-3,3.7783738413317636e-3,2.0224363207955844e-3,1.3051831789885591e-3,2.480574823796551e-3
"RealTimeQueue/BST/Traverse a balanced tree of depth 10/setup",2.6092048922045667e-3,1.3139959612353282e-3,5.244373921440407e-3,2.920450677968364e-3,3.7071376929106824e-4,4.4473920022241225e-3
"RealTimeQueue/BST/Traverse a balanced tree of depth 10/test",1.0165952928635208e-2,6.529425867172805e-3,1.7785190828415478e-2,8.661813121451763e-3,3.899034749323712e-3,1.4026955708137522e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 11/setup",1.5383075960251418e-2,1.0414146669479934e-2,2.4500297792526805e-2,1.1176906790132854e-2,5.653398456594431e-3,1.7886090040638524e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 11/test",2.8267645128342237e-2,2.044632364091548e-2,3.7258719690414985e-2,1.423631857363629e-2,9.821107760315523e-3,2.0531057570347257e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 12/setup",1.8266033418747513e-2,9.512304552170362e-3,3.15226070958105e-2,1.827349197695365e-2,1.198578816979486e-2,2.4678709440793024e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 12/test",2.9639195688339795e-2,1.9186591394516554e-2,4.8888682611557564e-2,2.2781883287811073e-2,1.1915416936469754e-2,3.4755900180243056e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 13/setup",1.6955351121994585e-2,6.902264841171828e-3,5.4725670106979936e-2,2.9710870425699785e-2,7.962459146382961e-5,4.8796719879892474e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 13/test",3.6053966768356885e-2,3.500730920610102e-2,3.971240449723872e-2,2.992774336575911e-3,4.4053494987503195e-4,4.996331914204854e-3
"RealTimeQueue/BST/Traverse a balanced tree of depth 14/setup",2.045729089555415e-2,1.4332079179855909e-2,3.5332607515427196e-2,1.4334817202064433e-2,4.3110949176485106e-4,2.2546218547721385e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 14/test",8.038229871568356e-2,7.891347337541255e-2,8.333561349687252e-2,3.4020125872428328e-3,1.4798767376690263e-3,5.416834302746141e-3
"RealTimeQueue/BST/Traverse a balanced tree of depth 15/setup",4.052214551744136e-2,2.876233983812007e-2,6.20176308232275e-2,2.533366724308154e-2,6.124280048727218e-4,3.601452961459037e-2
"RealTimeQueue/BST/Traverse a balanced tree of depth 15/test",0.18093306947526605,0.17946278978166252,0.1834271423893896,3.2145602547248913e-3,1.9029132481047e-3,5.043208552150389e-3
